source target T0 T1 T2 T3 T4
0 9 2   1 
0 11 1 1   
0 31 1    
0 43 3  1  
0 50 1    
0 60 1    
0 87 1    
1 16 1    
1 28 2    
1 33 1    
1 37 2   1 1
1 65 2    
1 69 2    
2 14 3    1
2 15 1   1 3
2 60 1    
2 64 1  1  
2 90 3   1 
2 97 1    
3 20 1  1  
3 33 2    
3 38 3   2 
3 41 3   2 
3 56 1   2 
3 63 1    
3 66 1    
3 67 3    
3 80 1    
4 8 1    
4 12 2    
4 22 1    
4 28 1    
4 38 3 1   
5 12 2    
5 29 1    
5 71 2 2   
5 75 1 1   
5 86 1   1 
5 93 2  1  
5 99 2    
6 59 1    
6 96 5    
7 39 1    
7 40 1    
7 91 3    
7 95 1    
8 4 1    
8 12 2    1
8 38 3    
8 39 1   1 
8 42 1    
8 44 3    
8 50 1    
8 71 1    
8 78 2    
9 0 2   1 
9 10 3 1   
9 12 1    
9 52 4    
9 66 2    
9 69 2 2   
10 9 3 1   
10 13 1    
10 40 1    
10 49 3    
10 65 2    
11 0 1 1   
11 15 1 3   
11 40 1    
11 41 1 1   
11 54 1    
11 58 1    
11 63 3    
12 4 2    
12 5 2    
12 8 2    1
12 9 1    
12 17 1    
12 18 1    
12 22 1    
12 41 1    
12 51 1    
12 63 1    
12 66 1    
12 76 1    
12 89 1 1   
12 97 1    
13 10 1    
13 35 2 1   
13 37 2    
13 79 2  3  1
13 84 1 3   
14 2 3    1
14 15 1 2   
14 20 2    
14 23 2    
14 39 3    2
14 50 2    
14 56 1    
14 64 2   1 
14 68 2    
14 82 1    
15 2 1   1 3
15 11 1 3   
15 14 1 2   
15 23 3    
15 28 1    
15 38 3   1 
15 39 1    
15 83 1    
16 1 1    
16 17 2  1  
16 27 2    2
16 42 3    
16 69 1    
16 89 1    
16 90 1    
16 93 1    
16 98 3    
17 12 1    
17 16 2  1  
17 21 1    
17 59 4 2   
17 62 1    
17 80 3    
17 92 2    
17 93 1    
18 12 1    
18 26 1    
18 31 1    
18 35 2    
18 42 1    
18 88 2    
18 92 1    
19 23 1  5  
19 28 2   1 1
19 29 5    
19 61 2    
20 3 1  1  
20 14 2    
20 22 2   1 
20 30 3    2
20 41 1    
20 42 2    
20 99 1    
21 17 1    
21 28 1   1 
21 30 1    
21 45 2    
21 46 1    
21 52 1  1  
21 58 2 1   
21 91 1    
22 4 1    
22 12 1    
22 20 2   1 
22 31 1 2   
22 37 1    
22 47 2  3  
22 53 2    
22 55 2    2
22 56 5    
22 70 2    1
22 73 1    
22 77 1    
23 14 2    
23 15 3    
23 19 1  5  
23 34 1  1  
23 36 3    
23 45 2    
23 70 1    1
23 99 1    
24 49 2   1 1
24 95 3    
25 39 1 4   
25 64 1    
25 69 1   3 
25 78 1    
25 95 1    
26 18 1    
26 80 1    1
26 86 2    1
26 88 1    
27 16 2    2
27 42 2    
27 52 1    1
27 56 3    
27 73 1   2 
27 98 1    
28 1 2    
28 4 1    
28 15 1    
28 19 2   1 1
28 21 1   1 
28 57 3    
28 77 2    
28 87 1    
29 5 1    
29 19 5    
29 48 1    
29 64 1    
29 72 1    
29 83 1    
30 20 3    2
30 21 1    
30 56 1    
30 76 1    
31 0 1    
31 18 1    
31 22 1 2   
31 33 2    
31 71 2 1  2 1
31 87 1    
32 35 1  2  
33 1 1    
33 3 2    
33 31 2    
33 71 1    
33 74 1    
33 85 1    
33 86 1    
34 23 1  1  
34 43 2    
34 51 1    
35 13 2 1   
35 18 2    
35 32 1  2  
35 36 1  2  
35 41 1    
35 44 1    
35 45 1    
35 65 2    
35 73 1    
35 83 2    
36 23 3    
36 35 1  2  
36 67 1    
36 71 2    
36 85 1    
36 91 1  1  
37 1 2   1 1
37 13 2    
37 22 1    
37 59 1  1  
37 68 2    1
37 75 1    
37 88 2 3  1 
38 3 3   2 
38 4 3 1   
38 8 3    
38 15 3   1 
38 42 2    1
38 44 1    
38 47 2    
38 72 2  3  
39 7 1    
39 8 1   1 
39 14 3    2
39 15 1    
39 25 1 4   
39 43 2    
39 46 1    
