source target T0 T1 T2 T3 T4
0 22 1    
0 23 1    
0 32 3    
0 58 1    
0 74 2    
0 94 1    
1 15 2    
1 31 2    
1 65 1    
1 76 1  3  
1 81 2    
1 88 2  1  
1 89 2    
1 97 1 2   
2 12 2  3  
2 21 3    3
2 65 3    
2 75 1 4   
2 90 2    
3 6 1    
3 24 3    1
3 31 2    
3 50 1    
3 55 1    
3 71 2    1
4 11 3    
4 34 1    2
4 52 1    
4 64 4    1
4 67 1    
4 94 2    
4 99 1    
5 11 4    
5 35 2    
5 50 3    
5 80 2    
5 87 2    
6 3 1    
6 25 2    
6 26 1    
6 50 1    
6 68 2    
7 19 1    
7 58 1    
8 12 3    1
8 18 3    
8 28 1    
8 32 1  3  
8 44 1    1
8 50 1    
8 65 1    
8 85 1    1
9 34 1    
9 58 1    
9 60 1  1 1 
9 90 1    
9 96 2    
10 13 1    
10 32 1  1  
10 34 1    
10 36 2    
10 37 1    
10 41 1    
10 57 2    
10 72 1    
10 78 1    
10 80 2    
10 82 1    
10 85 1    1
10 89 1    
10 97 3    
11 4 3    
11 5 4    
11 26 1 1  1 
11 30 1    
11 31 2 1   
11 56 2    
11 65 1    
11 72 4    
11 77 1    
11 99 1    
12 2 2  3  
12 8 3    1
12 17 1    
12 24 5    3
12 33 2    
12 47 1    
12 51 2    
12 61 1    
12 69 5 1   
13 10 1    
13 53 1    
13 79 1    
14 26 2    
14 28 2    
14 29 3    
14 42 1    
14 48 1    
14 61 1    
14 62 2    
14 73 4    
15 1 2    
15 17 3    
15 24 2    
15 30 2    
15 31 1    
15 35 1    
15 58 2    
15 71 2    
15 75 1    
15 82 1    
15 87 1    
16 27 3    
16 64 2 2   
16 74 1    
17 12 1    
17 15 3    
17 44 1    
17 52 1    
17 59 1 1   
17 69 2    
17 71 3 2 1  1
17 81 1    
18 8 3    
18 19 4    
18 32 1    
18 47 1    
18 69 2   1 
18 80 1    1
18 87 1  1  
18 93 1    
18 99 3    
19 7 1    
19 18 4    
19 36 1    
19 66 1    
19 67 2    
19 80 1  1 1 
19 83 2    
19 84 1    
19 85 3    
20 29 1   2 
20 33 1    
20 59 1    
20 71 2    
20 80 1    
20 99 1 2   
21 2 3    3
21 32 1    
21 64 2 1   
21 68 1    
22 0 1    
22 51 2    
22 78 2    
22 83 1    
23 0 1    
23 26 2  2  
23 32 1    
23 55 1    
23 59 1    
23 64 1    
23 71 1    
23 75 1    
23 85 2    
24 3 3    1
24 12 5    3
24 15 2    
24 68 2    
24 86 2    
25 6 2    
25 28 2    
25 31 1    
25 51 1   1 
25 52 2    
25 65 1    
25 94 1    
26 6 1    
26 11 1 1  1 
26 14 2    
26 23 2  2  
26 34 1  4  
26 88 1    
26 89 5  1  
26 91 3 1   1
27 16 3    
27 30 3    
27 45 1    
27 66 1    
27 74 3    
27 94 2    
28 8 1    
28 14 2    
28 25 2    
28 33 1    
28 57 2  2  
28 59 1   1 
28 79 2   1 
28 97 1    
29 14 3    
29 20 1   2 
29 30 1    
29 32 1  1  
29 35 1    
29 69 1    
29 73 1    
29 77 1    
29 87 2    
30 11 1    
30 15 2    
30 27 3    
30 29 1    
30 34 1   2 
30 73 1    
31 1 2    
31 3 2    
31 11 2 1   
31 15 1    
31 25 1    
31 41 1    
31 45 1  3  
31 47 1    
31 59 1    
32 0 3    
32 8 1  3  
32 10 1  1  
32 18 1    
32 21 1    
32 23 1    
32 29 1  1  
32 43 1    
32 50 2    
32 52 2    1
32 62 1    
32 63 1    
32 64 2    
32 69 1    
32 82 1    
32 92 1    
32 95 3    
33 12 2    
33 20 1    
33 28 1    
33 56 2    1
33 78 1    
33 98 2    
34 4 1    2
34 9 1    
34 10 1    
34 26 1  4  
34 30 1   2 
34 50 2    
34 55 2    
35 5 2    
35 15 1    
35 29 1    
35 44 1    
35 66 1    
35 69 1    
35 78 1    
36 10 2    
36 19 1    
36 49 3    
36 83 1 4   
36 85 2    
36 90 1    1
37 10 1    
37 53 3   2 
37 79 1    
37 81 2    
37 82 1    
37 90 3    
37 95 2    
38 47 3    
38 52 1    
38 81 2    
38 82 1   1 
39 41 2   1 
39 48 1    
39 54 1  2  
39 63 3    
39 65 1    
39 77 2   1 
39 81 1    
40 51 2    
40 67 2    
40 96 3    
41 10 1    
41 31 1    
41 39 2   1 
41 42 1    
41 52 1 2   
41 73 2    
42 14 1    
42 41 1    
42 74 1    
42 94 2    
43 32 1    
43 47 2    
43 52 2    
43 54 1    
43 71 2    
43 82 1  1  
44 8 1    1
44 17 1    
44 35 1    
44 69 1    
44 70 3    
44 91 1    
45 27 1    
45 31 1  3  
45 50 1 1   
45 53 1  1  
45 54 2    
45 59 2    
45 63 2    
45 83 2   2 
45 92 1    
46 48 1    
46 50 2  1 2 
46 61 1    
46 85 1    
46 90 2    
46 93 1    
47 12 1    
47 18 1    
47 31 1    
47 38 3    
47 43 2    
47 67 3    
47 75 2    
47 80 2  1  
48 14 1    
48 39 1    
48 46 1    
48 49 1    
48 63 1    
48 71 1    
48 95 3   1 
48 99 3    
49 36 3    
49 48 1    
49 58 1    
49 84 3    
49 87 1    
50 3 1    
50 5 3    
50 6 1    
50 8 1    
50 32 2    
50 34 2    
50 45 1 1   
50 46 2  1 2 
50 71 1    
50 82 1    3
50 87 1 1   1
51 12 2    
51 22 2    
51 25 1   1 
51 40 2    
51 70 3    
51 73 1    
51 76 1    1
51 85 1    
51 87 1    
51 98 1    
52 4 1    
52 17 1    
52 25 2    
52 32 2    1
52 38 1    
52 41 1 2   
52 43 2    
52 58 1    
52 73 2    
52 86 2    
52 96 2    
53 13 1    
53 37 3   2 
53 45 1  1  
53 63 3 3   
53 75 1    
53 90 1    
54 39 1  2  
54 43 1    
54 45 2    
54 65 2    
54 67 1   2 
54 92 1    
54 95 1    
55 3 1    
55 23 1    
55 34 2    
55 71 5    
55 73 2    
55 79 1    
55 80 4    
56 11 2    
56 33 2    1
56 63 1    
56 70 2    
56 79 2    
56 96 1    
57 10 2    
57 28 2  2  
57 79 1    1
57 80 1    
58 0 1    
58 7 1    
58 9 1    
58 15 2    
58 49 1    
58 52 1    
58 73 1    
58 85 1    
58 95 2    
58 96 1    
58 97 2    
59 17 1 1   
59 20 1    
59 23 1    
59 28 1   1 
59 31 1    
59 45 2    
59 82 2    
59 99 1    
60 9 1  1 1 
61 12 1    
61 14 1    
61 46 1    
61 67 1   2 2
61 83 2    
61 88 1 2  2 
62 14 2    
62 32 1    
62 77 1    
62 89 1    
62 90 2  2  
63 32 1    
63 39 3    
63 45 2    
63 48 1    
63 53 3 3   
63 56 1    
63 68 1    
64 4 4    1
64 16 2 2   
64 21 2 1   
64 23 1    
64 32 2    
64 81 2    
64 89 1    
64 90 1    
65 1 1    
65 2 3    
65 8 1    
65 11 1    
65 25 1    
65 39 1    
65 54 2    
65 66 1    
65 73 1    5
65 89 1    
65 94 3  1  
66 19 1    
66 27 1    
66 35 1    
66 65 1    
66 74 2    
66 79 1   2 
66 92 1    
67 4 1    
67 19 2    
67 40 2    
67 47 3    
67 54 1   2 
67 61 1   2 2
67 69 1    
67 90 1    
67 96 2    
68 6 2    
68 21 1    
68 24 2    
68 63 1    
68 87 1   1 
68 89 2    
69 12 5 1   
69 17 2    
69 18 2   1 
69 29 1    
69 32 1    
69 35 1    
69 44 1    
69 67 1    
69 72 4    1
69 91 2    
70 44 3    
70 51 3    
70 56 2    
70 79 2    
70 81 3    
70 89 1    
71 3 2    1
71 15 2    
71 17 3 2 1  1
71 20 2    
71 23 1    
71 43 2    
71 48 1    
71 50 1    
71 55 5    
71 95 1    
72 10 1    
72 11 4    
72 69 4    1
73 14 4    
73 29 1    
73 30 1    
73 41 2    
73 51 1    
73 52 2    
73 55 2    
73 58 1    
73 65 1    5
73 78 1    
73 99 2    
74 0 2    
74 16 1    
74 27 3    
74 42 1    
74 66 2    
74 94 1 1   
75 2 1 4   
75 15 1    
75 23 1    
75 47 2    
75 53 1    
75 77 2    3
75 91 4    
75 96 1    
76 1 1  3  
76 51 1    1
76 80 1    
76 82 1    
76 86 4    
76 87 2    
76 94 2    
76 97 1    
77 11 1    
77 29 1    
77 39 2   1 
77 62 1    
77 75 2    3
77 80 2    
77 88 1    
77 89 2    
77 95 1    
77 98 3    
78 10 1    
78 22 2    
78 33 1    
78 35 1    
78 73 1    
79 13 1    
79 28 2   1 
79 37 1    
79 55 1    
79 56 2    
79 57 1    1
79 66 1   2 
79 70 2    
79 82 2    
79 94 1    
79 95 2    
80 5 2    
80 10 2    
80 18 1    1
80 19 1  1 1 
80 20 1    
80 47 2  1  
80 55 4    
80 57 1    
80 76 1    
80 77 2    
80 87 1 4   
