source target T0 T1 T2 T3 T4 T5 T6 T7 T8 T9
0 10 2    1     
0 32 2   1   1  1 1
0 34 2         
0 39 3         1
0 43 1         
0 60 1    3     
0 90 1         
1 9 2         
1 28 1         
1 30 1         3
1 33 1    1  1   
1 88 2    1     
1 94 1      2   
1 95 1 2       4 
2 13 2         
2 31 2         
2 41 1 2        
2 56 3         
3 9 1         
3 16 3         
3 22 3         
3 74 1       1  
3 84 1         
4 8 3         
4 14 1         
4 53 2    1 1    
4 79 2         
5 27 1       2 2 
5 39 1       1  
5 48 4         
5 59 2         
5 87 1   2      
5 97 1         
6 13 5         
6 14 2    1    2 
6 16 2 2        1
6 38 1         
6 50 1         
6 88 3    2    3 
6 95 1        2 
7 41 1         
7 48 2 1        
7 59 2 1    1    
7 67 2         
7 72 1         
7 76 2         
7 93 1      1  1 
8 4 3         
8 36 1    1   1  
8 48 1 2  2      
8 61 1    2     1
8 69 1         
8 92 1         
8 98 1         
9 1 2         
9 3 1         
9 22 1  1       
9 53 1  2    1   
9 57 2        1 
9 59 1         
9 69 1 1     1 3  
9 81 2         
9 84 1         
9 99 1         
10 0 2    1     
10 41 2         
10 42 3 2  1      
10 49 1         
10 75 2         
11 16 1         
11 24 4     3   6 
11 28 4         
11 33 1 2   1 1    
11 49 1         
11 65 1         
11 93 1         
11 98 1   1      
12 13 2         
12 20 1         
12 41 3      2   
12 57 1         
12 91 1         
13 2 2         
13 6 5         
13 12 2         
13 16 2 1        2
13 21 3         
13 67 1     2    
13 73 1      1   
13 83 2         
13 88 1 5        
13 89 1         
13 95 2         
14 4 1         
14 6 2    1    2 
14 15 1     1    
14 21 2         
14 23 1         
14 43 1         
14 52 2      2   
14 58 1         
14 81 2         
14 89 1         
14 94 1         
14 97 2   1      
15 14 1     1    
15 18 1         
15 35 1         
15 96 1         
15 98 1   2      
16 3 3         
16 6 2 2        1
16 11 1         
16 13 2 1        2
16 24 1         
16 32 1         
16 37 2  3 2 1     
16 45 2         
16 49 1         1
16 66 1         
16 70 1         
16 76 1       2  
17 55 1         
17 84 1         
18 15 1         
18 40 3         
18 47 1         
18 52 1         
18 70 2         
18 80 1         
19 23 1         
19 31 2   2      
19 38 1         
19 56 1 1    3    
19 66 1         
19 73 1   3      
19 95 2         
20 12 1         
20 33 1 2        
20 39 1  3       
20 93 2         
21 13 3         
21 14 2         
21 25 1 1    1    
21 27 1         
21 40 1     1 2   1
21 96 2     2    
22 3 3         
22 9 1  1       
22 82 2         
22 93 1   4      
22 99 1  1       2
23 14 1         
23 19 1         
23 46 1         
23 48 4     2    
23 62 1         
23 66 2         
23 79 1    1     
23 81 1         
23 97 2         
24 11 4     3   6 
24 16 1         
24 31 2        1 
24 53 2 1        
24 59 1         
24 67 1         
24 88 3         
24 90 1         
24 94 1   1      
25 21 1 1    1    
25 27 2        2 
25 35 1         
25 92 2   1      
26 44 3   2      
26 50 1         
26 65 3  2      1 
26 93 1         
27 5 1       2 2 
27 21 1         
27 25 2        2 
27 48 1     1    
27 52 1         
27 53 1      1   1
27 70 2   1      
27 97 3         
28 1 1         
28 11 4         
28 34 2         1
28 44 2         
28 58 2         
28 89 1         1
28 96 1         
29 40 3 3        
29 60 1    1     
29 78 4       2 1 
29 89 2   1   2 2  1
29 97 2    2     
30 1 1         3
30 42 2  2    2 1  
30 50 1         
30 62 2 1        1
30 64 1         
30 90 1 1        
31 2 2         
31 19 2   2      
31 24 2        1 
31 53 1 1     2   
31 56 2         
31 67 2         
31 88 1 3        2
32 0 2   1   1  1 1
32 16 1         
32 41 1         1
32 56 2         
32 63 1         3
32 68 2         
32 75 2    2     
32 86 1         
33 1 1    1  1   
33 11 1 2   1 1    
33 20 1 2        
33 39 2 2  1      
33 41 1         
33 70 2    1     
33 77 1       1 3 
33 99 1  2  3     
34 0 2         
34 28 2         1
34 53 1     1 1 1  
34 60 1      1   
34 84 1         
34 96 1  3       
35 15 1         
35 25 1         
35 62 1         
35 78 2   1 1     2
35 95 1  1  2     
36 8 1    1   1  
36 47 1         
36 56 1         
36 60 1         
36 75 2 1  1      
36 91 1 4        
37 16 2  3 2 1     
37 66 2         
37 72 1    2     
37 84 1       1 1 
38 6 1         
38 19 1         
38 40 1     1    
38 47 3   1    1  
38 48 3         
38 49 2       2  
38 54 1         
38 59 1         
38 64 1         
38 91 1    1     
38 98 1         
39 0 3         1
39 5 1       1  
39 20 1  3       
39 33 2 2  1      
39 60 1         
39 65 2  1   2    
39 78 1         
39 84 1 1        
39 90 2  2   1    
40 18 3         
40 21 1     1 2   1
40 29 3 3        
40 38 1     1    
40 48 3         
40 67 1   1 2     
40 87 2      1   
41 2 1 2        
41 7 1         
41 10 2         
41 12 3      2   
41 32 1         1
41 33 1         
41 51 1        2 
41 54 1 1        1
41 59 2         
41 69 2         
41 70 2    1 2    
41 71 2         
41 98 3         
42 10 3 2  1      
42 30 2  2    2 1  
42 43 1         
42 52 1         
42 73 1   1     1 
42 89 1         
