source target T0 T1 T2 T3 T4
0 67 2    
0 76 1  1  
0 97 3  1  
0 99 1    
1 12 2    
1 15 3    
1 24 1    
1 28 1    
1 29 2    
1 38 1    
1 71 2    
1 78 2    
2 10 1  1  
2 13 3    
2 19 3    
2 95 1    
3 8 2    
3 49 1    
3 52 1    
3 53 5   1 1
3 55 3    
3 94 1    
4 7 1 2  1 
4 22 2  3  
4 39 3    1
4 44 2    
4 74 3    
4 77 1    
4 92 2    
5 17 2    
5 23 3   1 
5 44 2    
5 67 3    
5 96 3    
6 33 1    
6 49 1    
6 65 1    
6 71 1    
6 79 3  1  
7 4 1 2  1 
7 14 3    
7 27 1    
7 28 1    
7 34 1    
7 37 1    
7 62 1  1  
7 76 4    
7 77 1    
8 3 2    
8 31 1    
8 48 1    
8 49 2    
8 83 3    
9 42 1    
9 50 2    
9 68 1    
9 75 1    
9 84 1    
9 86 1    
10 2 1  1  
10 17 2    
10 27 1    
10 40 1    
10 43 1    
10 63 2    
11 18 1    
11 23 2    
11 27 1 2   
11 35 2    
11 68 1    
11 71 4    
11 78 4    
12 1 2    
12 27 1 1 1 2 
12 39 3    
12 49 1    1
12 71 2    
12 87 1    
13 2 3    
13 20 2    
13 22 1    
13 33 1    
13 39 2    
13 58 2  2  
13 63 1   2 1
13 68 1    1
13 75 3  1  
13 78 1   1 
13 79 2    
13 86 1    
14 7 3    
14 30 1    
14 39 1    
14 47 1    
14 56 2    
14 91 1 2   
14 97 1    
15 1 3    
15 30 3    
15 31 1    
15 32 2    
15 43 2    
15 60 3    
15 62 3    
15 68 3    
15 90 2    
16 33 1    
16 40 1    
16 42 2    
16 72 1    
16 77 1  2  
16 90 1    
17 5 2    
17 10 2    
17 23 2    
17 58 2   1 
17 95 1    1
18 11 1    
18 20 1    
18 38 3   1 
18 56 2    
18 68 1    
19 2 3    
19 44 3    
19 70 2    
19 75 1    
19 86 1    
20 13 2    
20 18 1    
20 38 2    
20 41 2    1
20 86 1    
20 95 1    
21 45 1   2 
21 59 1    
21 63 1    
21 86 1    
22 4 2  3  
22 13 1    
22 51 2    
22 72 1    
22 89 3    
22 97 2    
23 5 3   1 
23 11 2    
23 17 2    
23 39 2 1   
23 44 1 1   
23 45 1  2  1
23 79 1    
23 80 4    
23 95 1    
23 99 1    
24 1 1    
24 74 1    
24 82 1    
24 87 1    
25 26 2    
25 39 2    
25 48 1    
25 80 1  2  
25 81 1    
25 93 1    
26 25 2    
26 30 1    
26 36 2    
26 42 2    
26 58 2    
27 7 1    
27 10 1    
27 11 1 2   
27 12 1 1 1 2 
27 29 1    
27 52 1    
27 56 2    
27 66 2    
27 86 3    
27 89 1    
28 1 1    
28 7 1    
28 68 1    
28 86 3    
28 89 1    
28 96 2    
29 1 2    
29 27 1    
29 58 1    
29 59 3    
29 62 1    
29 69 1    
29 84 1    
29 96 1    
30 14 1    
30 15 3    
30 26 1    
30 59 2    
30 60 1    
30 62 2    
30 64 2    
30 68 2  1  1
31 8 1    
31 15 1    
31 44 2   2 
31 62 1  3  
31 84 3    
32 15 2    
