source target T0 T1 T2 T3 T4
0 25 1   2 
0 28 1    
0 48 3 2   1
0 77 4    
0 91 1    2
0 92 1    
0 98 1    
1 11 1    
1 15 3  1  1
1 41 1   1 
1 53 2    
1 57 1    
1 70 1    
1 76 2  5  
1 77 2    
1 89 1   1 
2 5 1    
2 57 1 1  2 
2 77 1    
2 82 2 1   
3 18 1    
3 36 2  1  
3 42 1    
3 43 1    
3 69 1    
3 78 1   1 
3 90 1 1   
3 95 2    
4 5 1    
4 20 5    
4 61 2    
4 77 1  3  
5 2 1    
5 4 1    
5 17 2    
5 29 2  1  
5 31 2 1   
5 42 3    
5 53 1   3 
5 59 1    
5 65 2    
5 85 2    
5 86 1    
5 90 3    
6 27 1   3 
6 37 2    
6 45 1    
6 46 1    
6 60 1    
6 68 4    
6 78 1    
6 82 1    
7 41 3    
7 54 1    
7 70 1    
7 79 1    
7 80 2    
7 87 1    
8 19 1    
8 24 2    
8 32 2  1  
8 56 2    
8 83 1 1   
8 84 1    
8 97 1    
9 17 3    
9 20 1    2
9 21 1    
9 26 3    
9 30 1    
9 44 4 2   
9 51 1    2
9 57 1   1 
9 69 1    
9 85 1    
10 32 2 2   
10 79 1    
11 1 1    
11 41 1    
11 56 1    
11 77 2    
11 80 2    
11 84 1  1  
11 87 1    2
11 88 1    
12 28 2  1  
12 30 1    
12 31 1    
12 38 1    
12 40 3    
12 41 2    
12 62 1    
12 77 1    3
13 30 3    
13 67 1    
13 71 2    
13 91 2  1  
14 41 1    
14 67 1    
14 74 2    
14 77 1   1 
15 1 3  1  1
15 34 4    1
15 35 2 1   
15 45 1    
15 51 4    
15 56 1    1
15 63 1    
15 65 1    
15 68 2   1 3
15 94 2    
15 96 1    
16 17 3    
16 21 1    
16 46 1    
16 65 1    
16 71 1    
17 5 2    
17 9 3    
17 16 3    
17 22 2    
17 26 1    
17 30 3    
17 32 2    
17 42 1    
17 44 2    
17 81 1 2   
17 83 1 2   
18 3 1    
18 19 1    
18 30 4    
18 31 2    
18 33 2    
18 47 1    
18 66 1    
18 79 2    1
18 82 2    
18 94 1  2  
19 8 1    
19 18 1    
19 22 1  2  
19 46 1    
19 50 1    
19 60 2    
19 64 2    
19 67 2    
19 96 1    
19 97 1  1  
19 99 3 2   
20 4 5    
20 9 1    2
20 24 2    
20 35 1    
20 57 2    
20 76 2    
21 9 1    
21 16 1    
21 31 2 2   
21 40 1    
21 93 1    
22 17 2    
22 19 1  2  
22 26 1   1 4
22 35 2    1
22 51 1    
22 73 1    
22 74 1    
22 88 2    
23 26 1    
23 33 3   2 
23 48 1    
23 75 1    
23 97 1    
24 8 2    
24 20 2    
24 39 1    
24 53 1    
24 61 1    
24 76 3    1
24 79 1    
24 87 3    
25 0 1   2 
25 47 1    
25 83 1 1   
25 88 1    
26 9 3    
26 17 1    
26 22 1   1 4
26 23 1    
26 29 3    
26 47 1    
26 53 1  1  
26 55 1    2
26 76 1    
26 87 1    
27 6 1   3 
27 70 2    
28 0 1    
28 12 2  1  
28 34 2    
28 46 2 1   
28 68 2    
28 75 1    
28 77 2    
28 82 2    1
28 96 2    
29 5 2  1  
29 26 3    
29 39 1    
29 55 2    
29 57 1    
29 76 1    
29 80 1    
30 9 1    
30 12 1    
30 13 3    
30 17 3    
30 18 4    
30 59 2  2  
30 92 2    
31 5 2 1   
31 12 1    
31 18 2    
31 21 2 2   
31 33 1   4 
31 40 1   1 
31 45 1    
31 54 1    
31 67 1    
31 68 3    
31 73 1    
31 89 2   2 
32 8 2  1  
32 10 2 2   
32 17 2    
32 45 1    
32 56 1    
32 68 1    
32 75 1    
32 89 1    
33 18 2    
33 23 3   2 
33 31 1   4 
33 81 2    
33 93 1   2 
33 98 1    
34 15 4    1
34 28 2    
34 35 1    
34 48 2 2   
34 53 2    
35 15 2 1   
35 20 1    
35 22 2    1
35 34 1    
35 36 2    
35 48 1    
35 56 2    
35 69 1    
35 72 1    
35 83 1    
35 98 1    
36 3 2  1  
36 35 2    
36 41 4    
36 52 2    
36 94 2    1
36 95 1    
37 6 2    
37 41 6 2   
37 47 4    1
37 51 2    
37 56 4 3   
37 99 2    
38 12 1    
38 41 5 3   
38 54 1  1  
38 75 2    
38 93 1    1
39 24 1    
39 29 1    
39 47 1  1  
39 55 4    
39 61 2    
39 76 1    
39 80 2    
39 95 2    
40 12 3    
40 21 1    
40 31 1   1 
40 48 1    
40 56 3    1
41 1 1   1 
41 7 3    
41 11 1    
41 12 2    
41 14 1    
41 36 4    
41 37 6 2   
41 38 5 3   
41 47 2    4
41 48 5    
41 60 4 2   1
41 62 4 1   
41 81 3    
41 84 2 1   
42 3 1    
42 5 3    
42 17 1    
42 60 1    
42 68 2    
42 88 2    
42 96 1    
43 3 1    
43 46 4 4   
43 66 4    1
43 79 1    
44 9 4 2   
44 17 2    
44 58 1    
44 83 1    
44 86 2   2 
45 6 1    
45 15 1    
45 31 1    
45 32 1    
45 46 2    
45 58 1    
45 94 2    
46 6 1    
46 16 1    
46 19 1    
46 28 2 1   
46 43 4 4   
46 45 2    
46 47 2    
46 48 2    
46 54 1    3
46 57 1    
46 89 1    
47 18 1    
47 25 1    
47 26 1    
47 37 4    1
47 39 1  1  
47 41 2    4
47 46 2    
47 53 2    
47 92 2  1  
47 96 1    
48 0 3 2   1
48 23 1    
48 34 2 2   
48 35 1    
48 40 1    
48 41 5    
48 46 2    
48 60 1    2
48 61 2    
48 68 1    
48 73 1    
48 89 2    
49 97 4    
50 19 1    
50 52 1    
50 58 1  3  
50 70 2   1 2
50 72 2  2  
50 79 2    
51 9 1    2
51 15 4    
51 22 1    
51 37 2    
51 68 3    
51 73 2    
51 81 1  3 1 
51 87 1 2   
52 36 2    
52 50 1    
52 66 1    
52 84 1    
52 91 1    
53 1 2    
53 5 1   3 
53 24 1    
53 26 1  1  
53 34 2    
53 47 2    
53 55 1   2 
53 58 1    
53 82 2    
53 90 1    
54 7 1    
54 31 1    
54 38 1  1  
54 46 1    3
54 68 2    
54 99 1    
55 26 1    2
55 29 2    
55 39 4    
55 53 1   2 
55 73 1    
55 86 1    
56 8 2    
56 11 1    
56 15 1    1
56 32 1    
56 35 2    
56 37 4 3   
56 40 3    1
56 61 2   1 
56 82 1 2   
57 1 1    
57 2 1 1  2 
57 9 1   1 
57 20 2    
57 29 1    
57 46 1    
57 88 1    
57 92 1    
57 98 1    
57 99 3    
58 44 1    
58 45 1    
58 50 1  3  
58 53 1    
58 84 1   1 
58 92 1    
58 97 1    
59 5 1    
59 30 2  2  
59 65 1  1  
59 72 2    
59 81 1    
59 89 2    
59 95 2    
60 6 1    
60 19 2    
60 41 4 2   1
60 42 1    
60 48 1    2
60 66 1    
