source target T0 T1 T2 T3 T4
0 12 1    4
0 20 1 2  3 
0 25 1 2   
0 32 2    
0 34 2    
0 36 1    
0 39 1    
0 41 1    
0 50 1    
0 57 2    
0 74 2    
0 79 2  2  
0 87 1    
0 93 1 1   
1 6 2   3 
1 9 3    
1 15 2    
1 17 2    
1 20 3    
1 27 2    
1 30 4    1
1 40 1   1 2
1 61 3    
1 75 2    
1 84 4   5 
1 98 2    
2 26 2    
2 28 2   4 
2 37 4  1  
2 38 1    
2 41 1    
2 42 1 1 2  
2 43 1 1   
2 45 1    
2 48 1 1   
2 53 3   1 1
2 57 2   4 
2 74 1    
3 4 1    
3 5 4 2   1
3 8 1    
3 9 1    
3 19 1  1  
3 20 1 3   
3 30 1    
3 52 2    1
3 65 2    
3 79 1    1
3 87 1  2  
4 3 1    
4 14 3 1   
4 21 3    
4 27 1    
4 33 2    
4 34 2   1 
4 53 1   1 
4 68 1   1 
4 71 2    
4 84 2    
4 86 2    
4 90 1    
5 3 4 2   1
5 6 2  1  
5 22 1    
5 33 2    4
5 68 2    
5 79 1   2 
5 80 1 1   
5 89 2    
6 1 2   3 
6 5 2  1  
6 12 3    
6 18 2    
6 35 2    2
6 39 2    
6 45 2    
6 50 1    
6 55 2    
6 67 1    
6 68 2  4  
6 79 1  3  
6 81 2  1  
6 98 1 1   
7 9 1   1 
7 12 2    
7 13 1   1 
7 25 2    
7 44 2    
7 56 1 2   
7 68 3    
7 90 4 2   
7 97 1    
8 3 1    
8 12 2    1
8 13 3    
8 29 1 5   
8 62 2    
8 72 1    
8 78 2  1  
8 90 1    
9 1 3    
9 3 1    
9 7 1   1 
9 12 2    1
9 30 2    
9 34 4    
9 51 1    
9 55 2 2   
9 58 2    
9 91 1    
9 95 1    
9 97 2    
10 12 3    
10 15 1    
10 20 1    
10 28 3   3 
10 34 4    
10 46 1    
10 52 2    
10 55 1    
10 69 1  2 1 
10 75 1 1   
11 31 2    
11 36 2    1
11 38 4 1   2
11 48 1    
11 59 1    
11 62 2    
11 63 4    
11 66 2    
11 81 1  1  
12 0 1    4
12 6 3    
12 7 2    
12 8 2    1
12 9 2    1
12 10 3    
12 24 1    
12 70 2    
12 83 1    
12 86 1    
13 7 1   1 
13 8 3    
13 17 2 2   
13 32 2    
13 38 1 1   
13 62 1    
13 90 4    
14 4 3 1   
14 19 1 2   
14 25 2    
14 36 2    1
14 39 1    
14 52 1    2
14 59 3 2   
14 60 3    
14 65 1    4
14 66 1   1 1
14 70 2  1  
14 98 2    
15 1 2    
15 10 1    
15 26 2    
15 48 1   1 1
15 58 1    
15 78 3    
15 84 2    
15 90 1    
16 31 2  1 2 1
16 32 1    
16 47 2    
16 59 2  2  
16 60 1    
16 87 1    
16 91 3  1  
17 1 2    
17 13 2 2   
17 18 3 2   
17 23 3    
17 33 1    
17 39 1    
17 75 2    
17 93 2    
17 96 1    
18 6 2    
18 17 3 2   
18 25 2   2 
18 27 3   1 
18 43 1 1   
19 3 1  1  
19 14 1 2   
19 24 1    
19 57 1    
19 86 2   2 
19 97 2 2   
20 0 1 2  3 
20 1 3    
20 3 1 3   
20 10 1    
20 32 1   2 
20 75 1    
20 82 2    
20 84 1    
20 90 2    
20 99 1    
21 4 3    
21 29 1    
21 40 1    
21 56 2  2  
21 62 1 2   
21 73 1    
21 74 1    
21 75 1    
21 78 3   1 
21 96 2    
22 5 1    
22 29 2    
22 32 2    
22 51 1    
22 76 3    
22 81 2    1
22 88 1    
22 96 3   1 
23 17 3    
23 43 1    
23 47 2    
23 48 3    3
23 55 2    
23 62 2    
24 12 1    
24 19 1    
24 29 1    
24 30 1    2
24 74 4    
24 78 1    
24 80 1    
25 0 1 2   
25 7 2    
25 14 2    
25 18 2   2 
25 29 4  2  1
25 31 2    
25 59 1    2
25 65 1    
25 67 1    
25 78 1    
25 82 1    
25 87 2    
25 89 2 1   
25 90 2    
26 2 2    
26 15 2    
26 32 2  2  
26 46 1 1   
26 54 2    
26 65 1   1 2
26 66 2    
26 83 1    
26 92 2    
27 1 2    
27 4 1    
27 18 3   1 
27 28 1  1  
27 32 2    
27 42 1    
27 47 1    1
27 50 1    
27 60 1    
27 70 1    
27 71 2    
27 80 2    
28 2 2   4 
28 10 3   3 
28 27 1  1  
28 37 1    
28 45 1   2 
28 63 1  1  
28 66 2    
28 68 3    
28 73 1 1   
28 87 2    
28 88 1 2 1  
28 91 1   1 
28 93 2    2
29 8 1 5   
29 21 1    
29 22 2    
29 24 1    
29 25 4  2  1
29 33 1    
29 37 4 2   1
29 83 2 2   
29 85 1    
29 86 4    
30 1 4    1
30 3 1    
30 9 2    
30 24 1    2
30 46 1   1 
30 49 1    
30 64 1    1
30 91 1    
30 94 1   1 
31 11 2    
31 16 2  1 2 1
31 25 2    
31 32 3    
31 67 1    
31 68 3    1
31 69 1    
31 71 1  3  
31 73 1   2 1
31 83 2    
31 95 1    
32 0 2    
32 13 2    
32 16 1    
32 20 1   2 
32 22 2    
32 26 2  2  
32 27 2    
32 31 3    
32 41 2    
32 45 2 2  3 
32 48 1 1   
32 51 2 4   
32 61 2    
32 78 2    
32 89 1 3   
32 91 2    
33 4 2    
33 5 2    4
33 17 1    
33 29 1    
33 38 1  1  3
33 40 1    
33 46 3    2
33 68 1  3  
33 71 2    
33 80 1    
33 81 2    
34 0 2    
34 4 2   1 
34 9 4    
34 10 4    
34 35 1    1
34 36 3    
34 66 2    
34 71 1    
34 75 1    
34 95 1    
35 6 2    2
35 34 1    1
35 36 1    
35 46 1 1   
35 67 1    
35 80 1    
35 82 1  1  
35 94 1    
36 0 1    
36 11 2    1
36 14 2    1
36 34 3    
36 35 1    
36 37 2    
36 65 3    
36 70 1   2 
36 80 1    
36 95 1 2   
37 2 4  1  
37 28 1    
37 29 4 2   1
37 36 2    
37 40 1    
37 51 2  3  
37 55 1    
37 62 1    
37 65 1    1
38 2 1    
38 11 4 1   2
38 13 1 1   
38 33 1  1  3
38 77 3  1 2 
38 78 2    
38 79 1 3  1 
38 94 2    
39 0 1    
39 6 2    
39 14 1    
39 17 1    
39 54 3   2 
39 74 2 1   
39 82 1    
39 85 1    
40 1 1   1 2
40 21 1    
40 33 1    
40 37 1    
40 50 2    1
40 58 2   3 
40 70 1    
40 89 2  3  
