source target T0 T1 T2 T3 T4
0 8 2    1
0 12 1    
0 26 2  2  
0 41 1  2  
0 48 1    
0 86 1    
0 87 1    
1 11 1    
1 26 2    
1 34 1    
1 66 1    
1 83 1    
1 84 4    
2 10 3    
2 22 1 1   
2 32 1    
2 36 1  1  
2 41 1 2   
2 45 1    
2 48 1 1   
2 69 1  1  
2 71 1    1
2 74 1  1  
2 79 1    
3 19 1    
3 22 1    1
3 25 1    
3 33 1 4   
3 51 1    
3 63 1  2  
4 21 3    
4 55 1    
4 74 1    
4 85 1    
4 92 1    
5 9 1    
5 22 1    
5 59 2    
5 63 1    
5 72 1    
5 87 1    
6 8 2    
6 44 2    
6 61 2   1 1
6 94 1    
7 22 1    
7 25 2    
7 31 1    
7 37 3   3 
7 41 1    
7 52 1    
7 73 1    
7 81 3    
7 99 1   1 
8 0 2    1
8 6 2    
8 23 3    
8 26 2  1  
8 33 3    
8 37 2    
8 45 1    
8 79 2    
8 85 2    
8 89 1    
9 5 1    
9 11 1    
9 33 3    
9 51 1 2   
9 62 1   1 
9 79 1   2 3
9 95 1    
9 96 1    
10 2 3    
10 12 3    
10 46 1    
10 54 3    1
11 1 1    
11 9 1    
11 19 2    4
11 23 1    
11 58 3   3 
11 59 1    1
11 68 1    
11 72 2    
11 76 2    
11 92 4    
12 0 1    
12 10 3    
12 49 1    
12 87 1    
13 17 2    
13 19 5    
13 31 1    
13 33 1    
13 35 2    
13 46 1    
13 83 1    
13 89 1    
14 64 2    
14 69 2    
14 73 1    
14 75 1    
14 94 1    
15 17 2    
15 55 2    
15 61 2    
15 73 1 2   
16 27 2    
16 31 2    
16 45 1    
16 47 2    
16 58 2    
16 94 1   1 
17 13 2    
17 15 2    
17 23 3    
17 29 2    
17 47 1    
17 71 1  2  
18 25 2   2 
18 27 3  2  
18 31 2    2
18 70 2   1 
18 87 1    
19 3 1    
19 11 2    4
19 13 5    
19 28 3    1
19 36 4    
19 57 1    2
19 85 2    
19 94 1    
20 32 1    
20 34 1    
20 36 2  3  
20 99 1    
21 4 3    
21 26 1    
21 27 3 2 3  
21 31 2    
21 52 2    
21 73 1  1  
21 82 4    
21 85 1    
21 86 1    
21 91 2    
22 2 1 1   
22 3 1    1
22 5 1    
22 7 1    
22 23 2    
22 28 2    
22 45 1    
22 82 1  2  
22 86 1    1
23 8 3    
23 11 1    
23 17 3    
23 22 2    
23 26 3    
23 33 2    
23 55 2  1  
23 60 1    1
23 81 1    
24 30 1    
24 38 1    
24 39 1    
24 57 1 2   1
24 77 2    
25 3 1    
25 7 2    
25 18 2   2 
25 39 1 1   
25 44 2    
25 46 1    
25 60 2    
25 72 2    
25 86 1    
25 90 2    
26 0 2  2  
26 1 2    
26 8 2  1  
26 21 1    
26 23 3    
26 36 3    
26 37 4    
26 48 2    
26 93 1    
27 16 2    
27 18 3  2  
27 21 3 2 3  
27 29 2 2   
27 38 2    
27 39 1    
27 47 1    
27 60 1    
28 19 3    1
28 22 2    
28 37 1   3 
28 43 1    
28 44 1    
28 59 1    
29 17 2    
29 27 2 2   
29 31 1    
29 33 1    
29 88 1    
29 89 2    
29 93 1    1
30 24 1    
30 51 3    
30 53 2    
31 7 1    
31 13 1    
31 16 2    
31 18 2    2
31 21 2    
31 29 1    
31 85 1    
31 94 1    
32 2 1    
32 20 1    
32 34 1    
32 36 1    
32 61 2    
32 75 1    
32 78 2  2  
33 3 1 4   
33 8 3    
33 9 3    
33 13 1    
33 23 2    
33 29 1    
33 35 4  1  
33 66 1    
33 72 1  2  
33 74 2    
33 75 2    
33 91 1  1  1
34 1 1    
34 20 1    
34 32 1    
34 39 1 1   
34 59 1    
34 65 4 1   
34 75 1    
34 81 2    
34 84 2 2   
34 96 4 2   
35 13 2    
35 33 4  1  
35 38 1    
35 46 1    
35 51 1  1  
35 70 1    
35 81 1    
35 94 1    
35 95 1 3   1
36 2 1  1  
36 19 4    
36 20 2  3  
36 26 3    
36 32 1    
36 79 3   1 
37 7 3   3 
37 8 2    
37 26 4    
37 28 1   3 
37 46 2    
38 24 1    
38 27 2    
38 35 1    
38 56 1    
38 64 2    1
38 80 1    
39 24 1    
39 25 1 1   
39 27 1    
39 34 1 1   
39 43 2    
39 50 1    
39 62 2 2   
39 77 1  2 1 
39 89 3    
39 98 2    1
40 59 1    
40 65 2    
40 83 2    
41 0 1  2  
41 2 1 2   
41 7 1    
41 52 1 1   
41 53 1    
41 57 1    
41 72 1    
41 74 1    
41 86 1    
42 56 1  2  
42 58 1    
42 67 4    
42 93 1    
43 28 1    
43 39 2    
43 45 3    
43 50 1    
43 65 1  3  
43 70 2    2
43 93 2    
44 6 2    
44 25 2    
44 28 1    
44 48 2    
44 56 2    
44 74 3   2 
45 2 1    
45 8 1    
45 16 1    
45 22 1    
45 43 3    
45 53 1    
45 59 1    
45 80 1    
46 10 1    
46 13 1    
46 25 1    
46 35 1    
46 37 2    
46 54 1    
46 60 3    
46 68 3    
46 86 2    
47 16 2    
47 17 1    
47 27 1    
47 49 1    
47 50 1   2 
47 53 1    
47 55 2    
47 56 2    
47 61 1    
47 64 1    
47 75 1    
47 96 1    
48 0 1    
48 2 1 1   
48 26 2    
48 44 2    
48 52 1    
48 60 3    
48 67 1    1
48 73 1 1   1
48 77 1    
48 86 1    
49 12 1    
49 47 1    
49 53 3    
49 60 2   2 
50 39 1    
50 43 1    
50 47 1   2 
50 53 1    
50 62 1   2 
50 65 1    
50 85 1   2 
50 94 1   1 2
51 3 1    
51 9 1 2   
51 30 3    
51 35 1  1  
51 62 2    
51 64 2    
51 85 1    
51 89 1    
52 7 1    
52 21 2    
52 41 1 1   
52 48 1    
52 57 2    
52 73 2    1
53 30 2    
53 41 1    
53 45 1    
53 47 1    
53 49 3    
53 50 1    
53 57 1    
54 10 3    1
54 46 1    
54 63 2    
54 78 2    
55 4 1    
55 15 2    
55 23 2  1  
